-10,0.5440211108893698,100,-1100,3.1622776601683795
-9.98,0.527131998452086,99.60040000000001,-1093.612392,3.159113799786263
-9.96,0.5100320402437544,99.20160000000001,-1087.2495360000003,3.1559467676119
-9.940000000000001,0.49272807601966173,98.80360000000003,-1080.9113840000005,3.1527765540868895
-9.920000000000002,0.4752270271347814,98.40640000000003,-1074.5978880000005,3.1496031496047245
-9.900000000000002,0.45753589377532294,98.01000000000005,-1068.3090000000007,3.146426544510455
-9.880000000000003,0.43966175215875164,97.61440000000005,-1062.044672000001,3.1432467291003428
-9.860000000000003,0.4216117517033954,97.21960000000006,-1055.8048560000009,3.1400636936215167
-9.840000000000003,0.4033931121687728,96.82560000000007,-1049.589504000001,3.136877428271625
-9.820000000000004,0.38501312076778593,96.43240000000007,-1043.3985680000012,3.13368792319848
-9.800000000000004,0.3664791292519317,96.04000000000008,-1037.2320000000013,3.1304951684997064
-9.780000000000005,0.3477985509707,95.6484000000001,-1031.0897520000015,3.1272991542223787
-9.760000000000005,0.32897885790633213,95.2576000000001,-1024.9717760000015,3.1240998703626626
-9.740000000000006,0.3100275776851281,94.86760000000011,-1018.8780240000017,3.120897306865448
-9.720000000000006,0.2909522905664959,94.47840000000012,-1012.8084480000018,3.11769145362398
-9.700000000000006,0.2717606264109493,94.09000000000012,-1006.763000000002,3.1144823004794886
-9.680000000000007,0.25246026162826496,93.70240000000013,-1000.741632000002,3.11126983722081
-9.660000000000007,0.2330589161070213,93.31560000000015,-994.7442960000021,3.108054053584012
-9.640000000000008,0.21356435012674563,92.92960000000015,-988.7709440000023,3.104834939252006
-9.620000000000008,0.19398436125390595,92.54440000000015,-982.8215280000023,3.101612483854166
-9.600000000000009,0.1743267812229884,92.16000000000017,-976.8960000000026,3.098386676965935
-9.580000000000009,0.1545994728039077,91.77640000000017,-970.9943120000027,3.095157508108434
-9.56000000000001,0.1348103266570043,91.39360000000018,-965.1164160000028,3.0919249667480626
-9.54000000000001,0.11496725817688513,91.01160000000019,-959.2622640000028,3.0886890422961017
-9.52000000000001,0.09507820432637157,90.6304000000002,-953.431808000003,3.085449724108304
